CustomerID,First_Purchase,Recency,Frequency,Monetary,Min,Max,Mean
17440,248,157,3,177.1,7.02,102.0,37.28
17442,291,37,6,2210.26,5.04,49.8,16.66
17446,311,177,2,120.9,13.2,15.3,13.43
17447,72,41,2,541.53,5.04,40.56,15.04
17449,360,3,7,2503.21,0.29,30.0,9.13
17450,368,9,46,187322.17,6.84,7144.72,578.54
17451,106,2,7,1648.95,2.5,45.0,17.21
17453,65,18,2,486.72,8.7,61.2,25.62
17454,360,193,4,517.53,0.29,39.8,8.48
17455,204,204,1,131.7,11.6,19.9,16.46
17456,366,366,1,249.86,6.8,35.4,14.7
17457,340,127,5,1737.7,6.72,367.2,91.46
17458,16,16,1,316.5,1.25,17.7,5.86
17459,61,44,2,657.3,0.39,30.24,5.92
17460,374,95,6,452.63,10.2,50.4,21.46
17461,30,23,3,735.82,0.42,29.7,6.94
17462,285,61,2,662.94,9.48,102.0,25.03
17463,314,17,5,1860.81,0.85,35.7,9.02
17464,159,159,1,289.96,2.85,71.4,32.22
17466,79,11,2,763.28,5.04,38.25,18.62
17468,15,11,2,137.0,17.0,30.0,27.4
17469,205,17,5,1843.06,9.9,49.5,21.26
17470,368,45,5,1125.07,2.88,47.7,14.42
17472,300,192,3,697.54,0.29,20.4,4.01
17475,80,80,1,194.37,5.04,26.1,13.88
17480,78,78,1,506.51,9.96,39.6,17.65
17481,94,4,4,1249.34,4.68,46.8,15.31
17483,184,66,3,414.04,10.2,39.6,19.72
17486,262,262,1,396.87,5.04,25.2,16.54
17489,213,59,2,376.64,5.04,30.0,12.99
17490,177,1,7,1926.88,1.65,131.4,27.53
17491,368,2,10,3541.92,6.8,152.64,32.65
17492,249,249,1,374.57,10.2,67.5,31.21
17495,39,8,2,497.56,9.96,35.4,18.43
17496,359,359,1,271.05,9.0,37.2,27.1
17498,76,76,1,272.22,6.96,29.7,16.01
17499,290,290,1,622.88,5.04,40.8,15.57
17500,30,18,3,1138.0,16.5,510.0,227.6
17501,221,221,2,288.6,9.9,25.5,16.03
17502,30,10,4,689.1,10.2,40.56,24.61
17503,39,3,2,558.96,4.56,53.1,14.71
17504,323,207,9,2745.28,4.95,122.4,23.6
17505,206,162,2,1145.84,5.04,68.0,22.04
17506,76,76,1,294.29,10.5,31.6,21.59
17507,310,262,2,605.58,1.25,23.4,6.88
17509,64,58,8,6069.24,6.64,30.0,16.71
17510,25,25,1,308.48,5.04,25.5,15.42
17511,374,3,31,88125.38,1.17,745.0,94.56
17512,302,29,10,2920.04,7.8,138.24,27.86
17513,73,73,1,513.2,30.0,199.2,85.53
17514,129,129,1,208.65,1.26,16.6,5.22
17515,319,32,4,639.02,1.69,25.5,7.35
17516,286,16,5,764.88,0.55,20.65,5.67
17517,309,309,1,153.94,5.04,25.5,13.99
17519,369,18,6,1839.07,4.25,89.1,22.49
17520,54,54,1,546.81,4.56,34.0,18.23
17521,200,30,3,721.96,5.04,39.6,16.07
17522,219,2,5,1070.71,0.65,93.6,14.67
17523,20,12,4,652.74,1.25,217.5,19.78
17524,362,362,1,145.0,8.25,37.8,24.17
17525,360,360,1,422.7,22.5,102.0,46.97
17526,366,5,4,706.7,10.5,262.8,62.94
17527,219,54,4,888.86,6.2,63.75,19.99
17528,72,2,8,3540.1,0.39,101.7,14.34
17530,366,2,10,2367.12,0.55,39.8,6.07
17531,191,191,1,293.45,10.5,39.6,21.19
17534,54,54,1,223.36,10.5,39.6,24.82
17535,281,281,1,164.4,10.2,17.7,12.65
17536,178,178,1,76.5,25.5,25.5,25.5
17537,304,30,2,887.67,0.18,40.8,12.0
17538,26,26,1,98.42,5.76,16.6,10.94
17540,317,25,2,570.4,12.6,59.4,23.16
17542,270,270,1,170.75,0.55,26.4,6.83
17545,44,44,3,642.32,0.3,102.0,4.56
17549,52,24,2,148.86,6.96,47.7,24.81
17550,244,198,3,267.16,0.85,59.8,6.36
17551,360,360,1,290.34,1.25,30.0,7.44
17552,373,61,4,909.96,9.36,45.0,18.99
17553,130,130,1,1487.6,237.6,1250.0,743.8
17554,149,2,5,1952.45,0.39,76.32,22.19
17555,335,20,2,480.31,0.84,17.34,4.57
17556,206,206,1,157.9,10.5,75.0,26.32
17557,82,15,3,541.46,1.65,59.4,15.93
17560,311,95,4,854.95,10.2,82.5,32.88
17561,20,20,1,165.12,0.19,15.12,3.67
17562,174,15,7,1107.38,3.36,49.8,17.82
17564,81,25,3,454.01,2.9,25.5,9.27
17566,26,9,2,869.77,0.65,39.6,6.13
17567,373,8,8,4012.56,6.96,232.0,26.25
17569,333,333,1,344.14,1.45,40.56,11.87
17571,299,51,4,1425.67,0.12,45.0,5.26
17572,374,72,4,226.75,13.05,26.1,18.9
17573,94,30,3,362.9,6.96,30.24,15.22
17574,243,243,1,185.65,15.0,35.7,23.21
17576,366,9,19,3399.93,0.29,51.0,8.87
17578,219,219,1,124.74,16.5,46.8,28.69
17579,180,5,3,440.2,0.95,30.0,8.98
17580,359,253,3,215.72,0.58,47.7,4.79
17581,373,1,25,10716.31,4.68,195.0,25.11
17582,237,237,1,175.27,0.65,60.0,6.04
17584,128,8,2,1227.3,6.25,120.0,35.49
17585,339,110,4,1116.68,0.29,41.5,5.37
17588,233,101,3,1240.2,9.12,264.0,53.92
17589,241,61,4,2404.17,0.39,74.25,9.5
17590,41,3,3,1468.02,0.38,49.5,7.49
17591,368,74,7,2192.72,0.55,75.6,14.04
17593,353,4,5,3908.08,0.55,79.8,18.51
17594,255,86,2,993.18,8.5,39.6,19.86
17595,38,13,2,386.69,0.39,34.68,4.72
17596,369,24,7,2806.69,0.29,142.8,10.59
17597,214,214,1,2044.37,5.04,207.5,37.17
17600,18,18,1,161.67,2.5,19.8,12.44
17601,240,240,1,116.01,2.1,30.0,12.89
17602,325,3,6,5002.22,0.55,252.0,9.17
17604,313,218,2,309.36,1.1,17.4,4.91
17608,34,34,2,191.99,0.19,11.8,3.43
17609,328,41,5,1097.48,0.65,33.9,4.75
17611,362,8,15,3924.77,0.29,46.0,6.99
17612,298,54,6,1992.76,2.88,179.0,15.17
17613,306,23,14,4494.77,0.85,124.8,14.85
17614,58,58,1,386.32,0.42,18.72,3.94
17615,223,131,3,329.6,9.9,88.8,23.54
17616,368,174,3,571.2,81.6,326.4,190.4
17618,363,6,3,930.28,1.45,79.9,13.88
17619,313,313,1,214.37,0.42,15.9,2.9
17620,60,60,1,81.44,6.64,34.0,20.36
17621,355,22,3,1336.1,10.08,122.4,53.07
17623,33,33,1,527.05,5.8,47.7,15.97
17624,219,15,2,843.48,6.96,35.8,16.87
17625,258,19,4,2020.4,0.39,59.0,6.6
17628,82,82,1,75.75,13.2,19.8,15.15
17629,360,6,8,1784.12,0.42,85.0,14.75
17630,233,170,2,503.6,9.95,39.95,19.37
17631,233,2,3,528.33,2.9,19.8,13.55
17633,121,32,4,1242.34,5.04,67.5,18.93
17634,338,37,9,2358.59,0.58,119.0,7.97
17636,20,20,1,265.93,6.96,20.8,14.28
17637,116,32,2,547.06,5.04,25.5,15.63
17639,277,277,1,108.5,0.95,30.0,15.5
17640,87,87,1,621.66,53.1,236.88,124.33
17642,177,120,2,712.29,5.04,45.0,17.81
17643,374,374,1,101.55,10.2,15.9,12.69
17644,261,2,11,2768.98,1.65,74.0,18.44
17646,366,220,3,995.66,9.95,59.4,19.77
17647,66,66,1,133.06,14.85,24.96,19.01
17648,250,61,4,1789.55,6.72,52.02,19.75
17649,139,139,1,861.74,6.8,25.5,16.7
17650,22,22,1,166.08,10.08,34.65,20.76
17651,178,12,10,3886.67,2.88,65.4,17.0
17652,282,26,12,4737.13,1.44,69.12,18.79
17653,121,37,4,1175.88,6.96,211.2,27.44
17654,278,278,1,117.55,1.25,19.9,5.34
17655,367,11,7,2571.74,7.8,197.1,29.0
17656,129,74,5,1674.69,4.56,89.5,20.42
17658,212,26,2,485.88,9.36,61.2,31.34
17659,373,18,12,2954.75,4.68,53.1,18.98
17660,142,142,1,178.75,0.21,49.8,4.7
17663,288,26,7,1788.27,9.96,59.95,20.96
17664,213,19,2,604.64,5.04,40.8,14.06
17666,66,4,2,728.16,9.9,99.0,40.45
17667,299,67,5,2055.51,6.72,51.0,17.72
17668,39,2,2,347.75,12.75,44.85,23.18
17669,250,43,7,3406.72,6.8,179.0,50.1
17670,228,228,1,205.7,12.5,31.8,18.7
17671,366,16,4,1284.08,4.56,232.0,29.67
17672,310,51,2,3106.62,5.04,252.0,28.89
17673,321,2,6,1588.07,0.84,69.0,7.32
17674,369,75,2,551.04,5.04,152.64,20.41
17675,368,2,31,20098.1,4.68,163.2,28.9
17676,367,5,6,1366.77,8.5,50.4,17.81
17677,369,2,30,16201.37,2.88,249.0,53.95
17678,264,264,1,298.11,10.5,31.2,18.63
17679,86,53,2,1992.11,22.5,178.4,66.4
17680,24,24,1,184.4,8.5,33.2,16.76
17682,369,11,6,2459.33,6.72,39.6,20.97
17684,44,44,1,239.41,4.56,24.75,15.96
17685,373,17,7,3155.83,1.26,174.0,24.85
17686,303,8,7,5739.46,4.68,81.6,20.07
17690,374,31,15,4717.3,1.25,250.0,18.76
17691,369,359,2,290.4,10.2,17.7,15.28
17692,360,128,4,733.44,2.55,45.0,16.11
17693,138,138,1,187.02,2.88,17.4,12.53
17694,142,142,1,283.12,6.8,34.0,18.87
17695,172,132,2,765.34,6.96,118.8,21.87
17696,365,39,8,2201.05,5.04,97.8,19.88
17697,237,237,1,338.95,10.9,39.6,17.84
17698,261,261,1,154.95,11.7,30.0,19.37
17700,282,17,4,2508.89,2.9,81.6,17.85
17701,253,253,1,417.95,14.85,31.8,17.41
17702,207,31,4,1719.72,2.88,179.0,24.65
17703,139,36,3,798.74,5.04,24.96,14.52
17704,240,169,2,885.19,4.56,99.0,28.55
17705,302,4,9,1781.12,7.9,51.0,17.7
17706,367,5,17,10097.37,0.95,150.0,27.5
17707,337,186,2,152.4,15.0,51.0,30.48
17708,325,188,2,263.33,1.25,30.6,7.74
17709,170,170,1,137.45,9.9,49.95,19.64
17711,290,11,2,385.1,4.56,30.0,16.74
17712,45,45,1,522.91,7.8,79.9,18.03
17714,321,321,1,153.0,15.0,17.7,15.3
17715,201,201,1,326.4,326.4,326.4,326.4
17716,268,23,11,5505.79,6.8,102.0,23.09
17718,233,233,1,139.35,12.6,30.0,23.22
17719,256,38,15,5367.8,2.88,90.0,19.69
17720,368,27,4,1195.94,9.96,102.0,23.92
17722,367,97,4,2380.64,4.56,306.0,21.08
17723,215,128,6,3276.4,29.5,830.0,327.64
17724,139,72,3,995.65,11.7,89.1,25.82
17725,268,17,11,3371.13,4.56,88.8,17.91
17727,16,16,1,1042.55,6.64,27.0,16.06
17728,87,4,3,2515.68,8.3,29.7,17.43
17730,327,4,13,5288.83,3.48,204.0,24.3
17731,184,80,4,878.2,7.8,39.6,18.51
17732,373,373,1,303.97,10.2,19.9,16.89
17733,262,39,2,692.19,6.96,101.88,19.78
17734,234,54,3,700.63,5.04,39.6,16.29
17735,368,3,19,13110.02,0.19,104.04,19.0
17736,114,10,3,337.49,5.04,39.95,15.1
17737,59,10,2,168.24,10.2,30.6,16.82
17738,283,20,4,1863.35,4.56,102.0,19.37
17739,361,12,7,2786.05,14.85,212.4,59.39
17742,333,114,2,355.11,11.9,70.8,23.67
17744,359,4,6,2291.08,4.56,60.0,17.08
17746,241,241,1,98.8,9.95,31.6,18.38
17747,113,113,1,64.65,71.4,71.4,71.4
17749,257,179,2,674.52,4.95,79.2,19.27
17750,165,6,9,1710.45,0.21,40.32,9.3
17752,360,360,1,80.64,80.64,80.64,80.64
17754,261,1,5,1632.31,0.85,179.0,18.7
17757,373,2,30,5573.59,0.42,252.0,7.56
17758,251,20,8,3408.2,0.42,34.0,8.44
17759,170,18,3,819.96,0.42,37.44,9.11
17760,374,22,2,287.59,2.25,30.6,11.5
17761,33,33,1,712.78,6.96,175.2,37.51
17763,264,264,1,15.0,15.0,15.0,15.0
17764,212,51,2,772.55,0.72,45.0,10.88
17765,257,159,3,367.63,0.85,24.9,6.56
17767,16,16,1,271.2,3.75,25.2,12.91
17768,167,9,3,2081.9,0.95,100.8,21.24
17769,321,13,10,3920.08,0.55,85.92,13.02
17770,283,199,5,1143.27,0.95,102.0,30.09
17771,324,57,2,245.81,0.42,10.5,4.55
17772,11,11,2,173.45,0.42,14.95,3.47
17774,306,97,4,1203.78,0.39,25.5,7.93
17775,255,255,1,56.4,15.6,20.4,18.8
17777,101,25,3,647.56,0.19,12.48,3.41
17779,144,22,3,633.92,0.95,49.5,8.03
17781,254,160,2,188.02,0.84,89.25,15.67
17783,248,73,2,283.47,0.55,12.5,4.23
17785,54,54,1,131.94,1.95,23.6,10.15
17786,318,86,2,266.85,0.39,15.12,3.92
17787,372,153,4,1817.54,1.25,67.5,14.2
17788,130,74,2,1117.9,3.25,826.2,223.58
17789,282,282,1,225.9,5.9,35.4,16.14
17790,365,27,14,1964.3,0.95,58.0,10.39
17791,30,30,1,106.1,3.75,19.8,10.61
17793,26,26,1,300.34,0.42,30.24,5.78
17795,265,180,2,342.83,1.1,25.2,7.62
17796,370,41,4,690.0,0.85,39.6,8.52
17797,183,23,3,780.43,0.42,39.8,7.03
17799,362,23,10,3009.32,0.65,50.85,7.52
17800,335,38,9,1187.21,0.65,60.0,11.53
17802,373,83,3,1251.84,0.55,70.8,9.18
17805,74,74,1,512.31,2.1,184.32,51.23
17806,12,12,1,546.04,2.1,50.0,12.7
17809,374,17,12,4627.62,0.95,425.0,88.72
17811,334,5,39,7601.8,0.19,204.0,9.37
17812,369,13,4,699.81,0.38,30.0,5.26
17813,72,15,5,1641.79,0.29,39.8,4.88
17816,366,37,4,36.56,0.42,5.1,2.15
17817,278,5,3,387.68,0.83,195.0,11.75
17819,372,72,7,3661.07,1.1,350.4,77.18
17824,52,52,1,298.4,10.08,41.76,22.95
17827,365,6,5,1987.33,0.19,50.8,9.24
17830,289,2,3,398.7,9.95,31.8,17.33
17831,34,34,1,35.4,17.7,17.7,17.7
17832,50,50,1,155.37,0.29,14.85,2.55
17835,24,3,3,342.24,0.79,30.0,5.8
17836,48,48,1,110.21,0.38,29.7,4.59
17837,164,43,8,1508.38,0.42,59.7,9.51
17838,373,27,5,2267.4,3.3,125.0,23.25
17839,43,43,1,318.15,0.42,19.8,6.12
17841,374,2,124,39869.05,0.29,349.5,5.28
17843,304,304,1,205.48,0.85,15.0,5.55
17846,86,86,1,2033.1,2033.1,2033.1,2033.1
17848,359,82,9,901.2,0.57,148.72,17.67
17849,334,219,4,605.8,0.95,79.9,23.3
17850,374,373,34,5303.48,6.36,107.25,18.15
17852,12,12,2,114.34,1.25,8.3,4.76
17854,228,186,2,311.26,1.95,102.0,20.75
17855,373,373,1,208.97,5.04,30.0,12.29
17856,282,2,4,1393.79,5.9,433.92,94.54
17857,366,5,23,26763.34,5.5,1695.0,497.76
17858,370,6,12,5140.66,1.1,163.2,26.09
17859,305,305,1,141.92,0.21,39.6,6.17
17860,369,369,1,226.45,0.65,31.8,4.35
17861,320,4,8,2056.28,0.39,61.2,9.58
17862,324,324,1,330.9,8.5,90.0,30.08
17863,370,60,6,3160.0,5.04,102.0,21.35
17864,276,13,3,554.85,0.55,25.5,6.16
17865,365,31,20,10158.54,1.25,285.6,28.45
17866,143,143,1,325.7,15.3,75.0,36.63
17867,289,31,6,583.52,0.19,561.6,17.03
17869,369,108,5,428.18,0.42,45.0,10.7
17870,367,3,12,1860.94,0.29,326.4,6.91
17871,205,205,1,155.9,2.88,33.0,15.59
17873,374,81,5,1754.16,1.95,129.38,43.0
17874,256,186,6,658.26,2.08,76.45,14.86
17877,171,171,1,237.61,2.1,79.6,19.8
17878,44,44,1,379.45,4.68,47.2,14.59
17879,174,174,1,178.52,1.16,129.36,29.75
17880,365,365,1,458.92,10.08,30.6,17.65
17881,305,305,1,133.35,4.95,55.8,16.67
17883,247,4,4,664.34,0.21,51.0,4.68
17884,372,4,4,695.07,0.42,42.5,6.15
17885,13,13,1,156.34,0.42,11.7,2.95
17886,250,32,3,869.28,0.39,118.8,8.52
17887,130,130,1,111.35,1.65,39.9,11.14
17888,358,22,8,515.73,0.95,72.0,11.02
17889,323,213,2,201.37,0.42,47.6,10.07
17890,362,323,2,586.89,0.85,30.0,6.45
17891,163,163,1,203.86,1.25,20.4,6.0
17892,156,57,3,244.1,0.85,91.8,8.72
17893,226,226,1,107.21,1.65,21.0,7.15
17894,367,72,8,1118.96,0.39,149.25,5.83
17895,45,45,1,95.45,1.56,15.0,6.36
17896,24,24,1,256.32,103.68,152.64,128.16
17897,374,173,3,516.31,0.42,79.9,5.02
17898,208,86,2,152.06,0.42,15.3,5.43
17899,160,160,1,154.55,0.42,17.4,4.99
17900,191,191,2,15.0,15.0,34.8,18.7
17901,30,30,1,110.38,0.39,16.95,5.81
17904,22,22,1,168.32,0.85,29.85,5.33
17905,374,72,4,798.99,1.25,181.25,24.21
17906,248,248,1,72.9,1.65,16.95,6.08
17908,374,374,1,232.03,0.42,19.05,4.3
17911,10,10,1,366.23,1.25,29.88,9.39
17912,365,311,5,294.66,0.95,34.0,8.38
17913,356,59,2,408.65,0.85,33.2,7.05
17914,4,4,1,329.36,0.39,27.84,4.39
17917,363,46,3,335.03,0.8,16.95,3.64
17919,89,89,1,1304.04,10.08,238.8,56.7
17920,374,5,17,4119.5,0.12,76.5,6.19
17921,267,65,4,820.23,0.42,25.0,5.78
17923,283,283,1,207.5,207.5,207.5,207.5
17924,374,12,7,2894.33,21.0,367.2,95.56
17925,373,373,1,244.08,244.08,244.08,244.08
17926,204,134,2,397.29,2.88,35.7,18.92
17928,247,46,2,212.54,0.84,71.4,9.24
17929,309,12,4,834.5,98.1,272.0,168.6
17930,240,36,5,1740.48,7.44,201.6,44.63
17931,256,135,2,408.36,0.42,69.96,6.28
17932,212,30,3,1331.57,5.04,25.5,14.8
17934,59,52,2,704.25,6.96,105.0,33.54
17935,142,139,2,145.79,0.55,20.1,5.03
17936,6,6,1,380.13,0.29,48.75,5.28
17937,363,9,7,4301.22,21.6,261.6,100.03
17939,160,160,1,99.14,0.39,25.2,8.26
17940,303,50,10,1897.18,54.0,1867.86,223.34
17941,131,131,1,304.56,139.2,165.36,152.28
17942,8,8,1,77.5,1.9,75.6,38.75
17946,260,234,2,149.58,1.25,49.9,7.48
17947,38,38,1,176.68,5.04,42.96,19.63
17948,148,148,1,358.56,358.56,358.56,358.56
17949,372,2,45,52750.84,23.2,4401.0,835.86
17950,366,73,3,472.12,0.21,37.5,6.79
17951,374,40,3,990.84,6.96,177.6,50.43
17954,372,6,12,2276.78,0.39,60.48,4.85
17955,220,199,4,557.3,1.45,163.2,29.33
17956,250,250,1,12.75,12.75,12.75,12.75
17957,67,67,1,111.68,0.42,10.5,3.6
17958,117,117,1,508.46,4.16,372.3,72.64
17960,172,172,1,73.78,0.42,20.65,2.84
17961,373,22,39,1296.44,0.29,125.0,5.21
17962,143,143,1,102.41,0.38,10.44,3.01
17964,373,32,2,463.21,0.42,29.75,4.73
17965,370,38,14,2599.19,0.42,31.8,8.0
17966,262,38,5,1098.43,0.78,72.0,16.15
17967,372,372,1,112.27,0.21,19.9,2.67
17968,374,374,1,265.1,0.29,13.52,3.27
17969,362,167,2,228.2,0.95,75.0,16.3
17970,212,212,1,562.79,4.2,102.0,19.41
17972,242,242,1,135.19,0.85,15.95,4.51
17973,52,52,1,337.04,5.76,49.8,22.47
17974,220,25,3,703.99,0.24,30.0,4.27
17975,367,16,13,4388.06,0.42,98.1,15.3
17976,373,373,1,321.79,0.65,31.75,5.65
17977,30,30,1,288.14,2.34,79.8,13.72
17978,366,366,1,300.92,2.55,155.52,25.08
17979,260,36,4,712.51,0.39,54.08,5.31
17980,360,166,3,811.45,0.55,127.2,27.05
17984,146,146,1,152.68,0.42,15.8,3.18
17985,23,23,1,631.35,1.8,69.5,30.06
17986,57,57,1,20.8,20.8,20.8,20.8
17987,186,186,1,198.57,1.68,40.8,15.27
17988,327,12,7,191.17,0.29,39.95,5.29
17990,362,237,3,630.84,10.08,46.5,21.75
17991,227,226,2,93.35,2.95,59.0,18.67
17994,291,122,4,626.09,0.84,75.0,8.54
17995,282,282,1,76.1,23.6,52.5,38.05
17997,165,75,8,1503.09,0.29,97.8,11.97
17999,367,38,2,380.39,0.38,19.8,4.18
18001,87,13,2,415.13,0.55,40.56,7.28
18004,363,363,1,157.92,0.84,15.9,4.27
18005,48,4,2,226.47,0.38,25.5,4.27
18006,24,24,1,444.68,1.95,100.0,20.21
18008,319,71,9,2116.19,0.84,615.0,70.54
18009,236,236,1,242.29,1.25,23.8,7.98
18010,257,257,1,174.8,1.9,63.6,12.49
18011,374,374,1,102.79,0.85,12.75,3.67
18013,156,156,2,187.29,0.95,23.4,6.04
18014,29,29,1,162.22,1.25,27.04,5.41
18015,5,5,1,120.03,0.21,7.8,2.61
18016,365,33,5,1477.66,1.7,42.5,12.11
18017,311,82,3,523.0,165.0,179.0,174.33
18018,200,109,2,122.14,0.42,29.95,4.21
18019,52,52,1,38.45,3.75,9.95,7.69
18022,36,36,1,612.72,0.3,27.84,3.74
18024,153,153,2,236.78,0.39,153.0,18.56
18027,99,99,1,115.31,0.85,15.3,5.49
18030,43,5,2,220.7,2.5,88.5,25.63
18032,335,335,1,73.5,12.6,19.8,14.7
18033,66,66,1,93.82,0.29,6.84,2.84
18034,22,22,2,418.68,0.39,31.2,3.81
18035,44,36,3,713.89,0.39,78.0,14.57
18036,246,33,3,403.12,0.65,30.6,4.29
18037,363,155,6,70.02,0.42,19.95,3.69
18040,246,20,2,357.2,8.5,35.4,18.8
18041,373,12,21,4075.12,0.21,102.0,8.95
18042,54,54,1,165.05,7.5,71.7,23.58
18043,367,25,3,529.29,0.42,23.9,4.6
18044,361,5,10,2085.65,5.04,76.5,16.45
18045,46,46,1,178.34,0.29,10.5,4.15
18048,204,204,2,172.29,0.95,76.32,24.61
18050,360,360,1,74.4,8.5,23.4,14.88
18053,71,71,1,297.07,7.54,35.4,15.0
18055,370,8,10,6729.29,0.85,127.5,18.89
18056,289,289,1,363.65,7.5,35.95,19.14
18058,10,10,1,170.16,6.96,81.6,56.72
18059,68,24,3,296.71,9.12,53.1,17.03
18061,367,22,10,2119.41,5.04,228.96,46.07
18062,338,174,3,720.52,13.92,75.6,26.69
18064,236,134,2,814.0,15.0,204.0,116.29
18065,365,6,14,2380.08,6.6,35.7,17.47
18066,76,76,1,318.0,15.0,70.8,31.8
18067,41,41,1,396.33,0.85,39.8,10.71
18068,290,290,1,101.7,101.7,101.7,101.7
18069,328,27,5,1994.39,0.38,34.5,4.4
18071,366,258,2,453.0,7.5,45.0,18.12
18073,198,115,12,3846.74,7.8,305.28,53.61
18074,374,374,1,489.6,15.8,102.0,37.66
18075,361,24,10,2538.72,2.88,70.8,18.39
18077,367,9,11,2584.41,0.83,85.92,11.59
18078,260,218,2,336.13,0.65,76.5,11.59
18079,239,46,4,3613.15,0.85,177.6,29.38
18080,243,19,2,1231.5,390.0,841.5,615.75
18081,134,37,3,343.45,9.36,31.6,20.2
18082,26,26,1,680.84,0.42,30.0,9.73
18084,17,17,1,87.53,90.48,90.48,90.48
18085,374,331,2,689.95,7.8,79.2,23.79
18086,275,275,1,101.34,6.96,19.8,14.48
18087,291,99,2,3770.12,852.8,3202.92,2027.86
18088,62,62,1,166.03,0.19,17.7,4.49
18092,366,3,11,9065.76,15.3,432.0,101.89
18093,303,94,4,2083.42,10.2,183.6,58.51
18094,292,82,7,3017.3,6.6,432.0,43.1
18095,333,313,2,580.05,9.95,106.2,27.62
18096,64,12,3,849.06,0.29,39.6,4.33
18097,355,8,6,2657.45,5.04,108.48,25.12
18099,128,128,1,168.31,2.2,24.96,8.86
18101,144,12,2,222.4,0.83,29.85,5.56
18102,368,1,60,256438.49,3.26,3828.0,602.45
18104,38,38,1,754.64,6.96,35.7,19.86
18105,38,38,1,113.48,0.75,35.4,6.3
18106,330,330,1,421.9,0.85,81.6,11.4
18108,255,255,1,264.65,8.7,23.6,15.94
18109,370,2,26,7877.27,0.55,240.9,18.15
18110,20,20,1,168.55,0.95,19.8,5.37
18112,167,13,2,352.69,0.85,31.25,13.56
18113,369,369,1,76.32,76.32,76.32,76.32
18114,291,291,1,220.1,1.3,24.95,7.86
18116,365,68,8,1403.11,0.12,44.46,3.78
18117,26,26,1,315.65,0.39,28.08,4.38
18118,370,11,26,5567.03,0.29,72.0,4.45
18119,368,368,1,180.7,0.42,56.1,6.23
18120,215,215,1,111.15,2.1,19.9,6.54
18121,155,150,2,653.3,1.25,50.0,21.07
18122,151,9,6,1793.06,0.39,39.95,5.02
18123,32,25,2,574.44,6.24,81.6,16.9
18125,317,30,4,1130.1,0.55,40.8,5.89
18126,61,61,1,200.92,0.4,30.0,3.86
18127,134,20,3,347.08,0.39,25.5,7.55
18129,244,244,1,112.55,1.5,25.5,8.04
18130,58,16,3,1045.74,6.96,30.0,15.13
18133,213,213,1,715.5,931.5,931.5,931.5
18135,191,30,5,681.91,1.45,171.84,34.1
18136,320,64,3,761.83,9.96,59.4,20.64
18138,296,296,1,152.65,7.5,47.7,19.08
18139,19,18,6,8393.22,10.5,622.5,53.07
18142,216,158,2,1014.9,15.0,254.4,67.97
18143,142,117,2,1000.16,6.96,35.4,16.4
18144,374,8,12,2888.75,7.5,232.0,67.18
18145,313,13,4,2861.55,1.25,45.0,12.95
18146,221,141,2,160.35,13.2,23.4,16.04
18147,109,46,2,179.34,9.36,39.6,25.62
18149,274,51,3,612.08,0.95,135.2,38.25
18150,202,33,3,566.58,10.08,30.0,15.31
18151,290,135,2,653.35,9.9,29.9,17.19
18154,44,4,2,399.19,10.2,34.68,19.01
18155,292,76,3,347.82,9.9,22.5,14.86
18156,370,13,2,675.64,0.55,25.5,5.54
18158,89,10,2,451.75,8.5,23.6,13.34
18159,302,302,1,530.15,12.6,175.2,23.05
18160,201,58,2,638.06,9.96,25.2,16.36
18161,320,16,5,1612.79,6.96,63.75,20.23
18164,38,38,1,394.7,8.7,24.96,16.65
18165,178,178,1,302.46,4.56,124.8,30.25
18167,106,24,3,1355.51,11.1,65.7,37.43
18168,373,177,6,1123.74,0.84,39.8,8.92
18169,61,61,1,202.65,2.2,51.0,22.52
18170,218,34,3,980.31,6.96,102.0,25.8
18171,334,59,5,1208.51,7.8,81.12,22.8
18172,290,15,20,7490.17,10.2,326.4,40.01
18173,275,87,4,2106.84,11.9,249.0,67.96
18174,8,8,1,104.0,104.0,104.0,104.0
18176,359,359,1,448.65,7.8,33.0,15.88
18177,256,32,6,1313.62,0.55,62.4,18.37
18178,365,129,4,1573.41,8.4,33.0,16.4
18179,337,10,6,1793.17,8.2,210.0,19.92
18180,143,5,6,1843.75,4.68,38.25,15.49
18181,25,25,1,366.85,1.65,25.2,8.95
18183,275,228,2,600.52,10.2,41.6,17.08
18184,16,16,1,49.8,49.8,49.8,49.8
18185,250,250,1,304.25,10.2,38.25,17.9
18188,291,16,3,1998.49,8.4,252.0,28.18
18189,268,78,2,1084.34,7.8,35.4,16.03
18190,331,193,2,274.51,6.96,30.0,18.96
18191,262,262,1,207.8,17.0,40.8,29.69
18192,72,72,1,957.97,13.0,102.0,21.29
18193,166,166,1,212.96,1.68,22.5,15.24
18194,83,83,1,896.0,26.0,208.8,139.12
18196,291,96,2,686.63,0.39,30.0,4.94
18198,337,5,17,5083.06,2.2,305.28,34.12
18200,107,107,1,150.35,0.38,15.0,5.01
18202,312,200,3,1396.99,6.96,51.0,20.54
18203,158,158,1,160.42,1.17,54.0,8.44
18204,193,72,3,1960.95,0.42,69.36,10.29
18205,75,37,2,517.36,5.04,39.6,16.17
18209,29,29,1,139.1,13.5,25.2,17.39
18210,268,2,6,2621.38,4.68,75.6,19.56
